layer,neuron,query,drop_mean,drop_zero,label
23,873,the first political society started under british rule in india was,1,1,society
23,883,the first political society started under british rule in india was,1,1,society
23,893,the first political society started under british rule in india was,1,1,society
23,901,the first political society started under british rule in india was,1,1,society
23,905,the first political society started under british rule in india was,0,1,society
23,909,the first political society started under british rule in india was,1,1,society
23,919,the first political society started under british rule in india was,1,1,society
23,920,the first political society started under british rule in india was,1,1,society
23,925,the first political society started under british rule in india was,1,1,society
23,928,the first political society started under british rule in india was,1,1,society
23,930,the first political society started under british rule in india was,1,0,society
23,942,the first political society started under british rule in india was,1,1,society
23,943,the first political society started under british rule in india was,1,1,society
23,945,the first political society started under british rule in india was,0,1,society
23,946,the first political society started under british rule in india was,0,1,society
23,950,the first political society started under british rule in india was,1,1,society
23,955,the first political society started under british rule in india was,1,1,society
23,956,the first political society started under british rule in india was,0,1,society
23,957,the first political society started under british rule in india was,1,1,society
23,961,the first political society started under british rule in india was,1,1,society
23,962,the first political society started under british rule in india was,1,1,society
23,963,the first political society started under british rule in india was,1,1,society
23,973,the first political society started under british rule in india was,1,0,society
23,992,the first political society started under british rule in india was,1,1,society
23,1007,the first political society started under british rule in india was,1,1,society
23,1009,the first political society started under british rule in india was,1,0,society
23,1020,the first political society started under british rule in india was,1,1,society
23,1023,the first political society started under british rule in india was,0,1,society
23,5,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,7,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,8,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,9,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,11,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,12,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
23,13,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
23,17,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,21,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,22,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,23,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,26,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
23,29,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,35,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,39,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,41,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,44,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,47,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,48,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,51,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,54,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,55,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,64,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,65,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
23,66,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,69,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,70,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
23,72,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,79,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,81,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,85,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
23,86,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,90,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,91,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
23,96,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,97,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,103,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,104,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,114,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,118,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
23,122,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,123,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,124,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,127,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,132,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,133,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,137,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,147,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,150,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,158,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,160,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,163,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,164,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,165,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,168,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,169,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,172,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,173,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,185,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,186,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,190,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,192,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,205,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,208,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,210,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,212,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,215,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,222,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
23,224,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,225,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,230,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
23,233,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,234,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,236,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,241,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,242,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
23,246,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
23,249,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,256,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,257,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,258,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,259,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
23,260,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,261,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,262,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,263,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,264,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,265,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,277,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,280,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,282,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,291,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,292,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,295,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,296,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,298,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,300,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,301,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,302,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,307,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
23,310,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,316,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
23,317,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,319,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,323,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
23,329,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,330,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,335,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,339,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,343,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,347,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,348,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
23,354,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,358,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,359,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,363,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,365,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
23,376,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,377,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,381,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,390,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,394,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
23,396,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
23,399,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
23,402,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,407,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,408,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
23,416,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,431,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,446,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,447,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,451,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,454,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,458,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
23,462,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,470,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,471,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,474,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,477,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,480,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,485,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
23,486,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,489,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,492,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,495,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,497,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,506,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,509,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,511,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,512,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,514,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,524,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,525,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,529,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
23,530,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,531,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,539,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
23,541,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,542,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
23,553,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,557,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,558,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,559,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,567,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,571,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,575,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,576,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,580,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,582,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,585,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,592,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,594,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
23,595,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,599,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
23,604,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
23,605,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,608,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,612,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,626,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,627,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,635,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,639,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,640,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,642,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,643,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,647,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,652,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,656,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,658,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,664,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,665,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,674,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
23,676,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,679,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,689,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,691,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,696,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,699,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,700,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
23,701,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
23,703,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,705,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,711,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
23,714,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,717,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,727,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,730,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,742,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,744,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,748,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,762,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,764,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
23,771,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,772,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,775,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,777,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,781,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,789,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,790,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,792,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,793,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,795,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,798,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,801,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,803,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,806,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,807,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,808,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,817,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
23,819,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,820,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,832,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,835,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,837,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,839,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,843,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,846,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,847,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,850,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,851,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,854,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,857,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,858,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,859,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,865,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
23,867,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
23,868,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,872,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,873,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,890,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,891,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,893,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,896,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,899,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,904,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,906,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,911,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,915,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,917,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,923,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,927,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
23,935,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,940,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,942,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,946,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
23,947,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,951,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,952,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,953,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,957,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,958,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,962,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,970,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,976,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,977,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,978,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,982,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,986,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,992,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,993,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,1004,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,1007,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,1009,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,1010,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,1011,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,1016,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
23,1019,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,1022,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,1023,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
23,581,what is the difference between sodium chloride and lactated ringer's,1,0,science
23,230,who plays todd in scott pilgrim vs the world,0,1,sports
23,505,who plays todd in scott pilgrim vs the world,0,1,sports
23,604,who plays todd in scott pilgrim vs the world,1,1,sports
23,705,where was lars and the real girl filmed,0,1,environment
23,873,when does kc undercover season 3 episode 10 air,0,1,entertainment
23,18,who does claire from mcleods daughters end up with,0,1,entertainment
23,26,who does claire from mcleods daughters end up with,0,1,entertainment
23,33,who does claire from mcleods daughters end up with,0,1,entertainment
23,34,who does claire from mcleods daughters end up with,0,1,entertainment
23,36,who does claire from mcleods daughters end up with,1,1,entertainment
23,44,who does claire from mcleods daughters end up with,1,1,entertainment
23,45,who does claire from mcleods daughters end up with,1,1,entertainment
23,51,who does claire from mcleods daughters end up with,0,1,entertainment
23,58,who does claire from mcleods daughters end up with,1,1,entertainment
23,61,who does claire from mcleods daughters end up with,1,1,entertainment
23,62,who does claire from mcleods daughters end up with,1,1,entertainment
23,63,who does claire from mcleods daughters end up with,1,1,entertainment
23,76,who does claire from mcleods daughters end up with,1,0,entertainment
23,80,who does claire from mcleods daughters end up with,1,1,entertainment
23,83,who does claire from mcleods daughters end up with,0,1,entertainment
23,84,who does claire from mcleods daughters end up with,1,1,entertainment
23,97,who does claire from mcleods daughters end up with,0,1,entertainment
23,99,who does claire from mcleods daughters end up with,1,1,entertainment
23,104,who does claire from mcleods daughters end up with,0,1,entertainment
23,106,who does claire from mcleods daughters end up with,0,1,entertainment
23,133,who does claire from mcleods daughters end up with,0,1,entertainment
23,136,who does claire from mcleods daughters end up with,1,0,entertainment
23,140,who does claire from mcleods daughters end up with,1,1,entertainment
23,148,who does claire from mcleods daughters end up with,1,1,entertainment
23,160,who does claire from mcleods daughters end up with,1,0,entertainment
23,163,who does claire from mcleods daughters end up with,1,1,entertainment
23,165,who does claire from mcleods daughters end up with,1,1,entertainment
23,168,who does claire from mcleods daughters end up with,0,1,entertainment
23,171,who does claire from mcleods daughters end up with,1,0,entertainment
23,172,who does claire from mcleods daughters end up with,0,1,entertainment
23,173,who does claire from mcleods daughters end up with,0,1,entertainment
23,182,who does claire from mcleods daughters end up with,1,1,entertainment
23,183,who does claire from mcleods daughters end up with,0,1,entertainment
23,184,who does claire from mcleods daughters end up with,1,1,entertainment
23,193,who does claire from mcleods daughters end up with,0,1,entertainment
23,194,who does claire from mcleods daughters end up with,1,1,entertainment
23,197,who does claire from mcleods daughters end up with,1,1,entertainment
23,203,who does claire from mcleods daughters end up with,1,1,entertainment
23,217,who does claire from mcleods daughters end up with,0,1,entertainment
23,219,who does claire from mcleods daughters end up with,1,0,entertainment
23,222,who does claire from mcleods daughters end up with,1,1,entertainment
23,227,who does claire from mcleods daughters end up with,1,0,entertainment
23,231,who does claire from mcleods daughters end up with,0,1,entertainment
23,232,who does claire from mcleods daughters end up with,1,1,entertainment
23,236,who does claire from mcleods daughters end up with,1,1,entertainment
23,241,who does claire from mcleods daughters end up with,1,0,entertainment
23,253,who does claire from mcleods daughters end up with,0,1,entertainment
23,254,who does claire from mcleods daughters end up with,1,0,entertainment
23,255,who does claire from mcleods daughters end up with,1,0,entertainment
23,256,who does claire from mcleods daughters end up with,0,1,entertainment
23,257,who does claire from mcleods daughters end up with,1,1,entertainment
23,259,who does claire from mcleods daughters end up with,1,1,entertainment
23,264,who does claire from mcleods daughters end up with,1,1,entertainment
23,269,who does claire from mcleods daughters end up with,1,1,entertainment
23,271,who does claire from mcleods daughters end up with,1,0,entertainment
23,276,who does claire from mcleods daughters end up with,0,1,entertainment
23,286,who does claire from mcleods daughters end up with,1,1,entertainment
23,291,who does claire from mcleods daughters end up with,1,1,entertainment
23,300,who does claire from mcleods daughters end up with,1,1,entertainment
23,301,who does claire from mcleods daughters end up with,1,1,entertainment
23,304,who does claire from mcleods daughters end up with,1,1,entertainment
23,327,who does claire from mcleods daughters end up with,1,1,entertainment
23,329,who does claire from mcleods daughters end up with,1,1,entertainment
23,332,who does claire from mcleods daughters end up with,1,1,entertainment
23,347,who does claire from mcleods daughters end up with,1,1,entertainment
23,349,who does claire from mcleods daughters end up with,0,1,entertainment
23,350,who does claire from mcleods daughters end up with,1,0,entertainment
23,356,who does claire from mcleods daughters end up with,1,1,entertainment
23,362,who does claire from mcleods daughters end up with,0,1,entertainment
23,366,who does claire from mcleods daughters end up with,1,0,entertainment
23,367,who does claire from mcleods daughters end up with,0,1,entertainment
23,370,who does claire from mcleods daughters end up with,1,0,entertainment
23,371,who does claire from mcleods daughters end up with,1,0,entertainment
23,379,who does claire from mcleods daughters end up with,0,1,entertainment
23,380,who does claire from mcleods daughters end up with,0,1,entertainment
23,386,who does claire from mcleods daughters end up with,1,1,entertainment
23,387,who does claire from mcleods daughters end up with,0,1,entertainment
23,395,who does claire from mcleods daughters end up with,0,1,entertainment
23,404,who does claire from mcleods daughters end up with,1,1,entertainment
23,412,who does claire from mcleods daughters end up with,0,1,entertainment
23,421,who does claire from mcleods daughters end up with,1,1,entertainment
23,431,who does claire from mcleods daughters end up with,1,1,entertainment
23,439,who does claire from mcleods daughters end up with,1,0,entertainment
23,440,who does claire from mcleods daughters end up with,1,1,entertainment
