layer,neuron,query,drop_mean,drop_zero,label
23,515,where does cleavage of the peptide bond by chymotrypsin occur,1,1,chemistry
23,516,where does cleavage of the peptide bond by chymotrypsin occur,1,1,chemistry
23,525,where does cleavage of the peptide bond by chymotrypsin occur,1,1,chemistry
23,556,where does cleavage of the peptide bond by chymotrypsin occur,1,0,chemistry
23,590,where does cleavage of the peptide bond by chymotrypsin occur,0,1,chemistry
23,604,where does cleavage of the peptide bond by chymotrypsin occur,0,1,chemistry
23,614,where does cleavage of the peptide bond by chymotrypsin occur,0,1,chemistry
23,631,where does cleavage of the peptide bond by chymotrypsin occur,0,1,chemistry
23,650,where does cleavage of the peptide bond by chymotrypsin occur,0,1,chemistry
23,658,where does cleavage of the peptide bond by chymotrypsin occur,0,1,chemistry
23,675,where does cleavage of the peptide bond by chymotrypsin occur,0,1,chemistry
23,679,where does cleavage of the peptide bond by chymotrypsin occur,0,1,chemistry
23,708,where does cleavage of the peptide bond by chymotrypsin occur,1,1,chemistry
23,712,where does cleavage of the peptide bond by chymotrypsin occur,1,0,chemistry
23,716,where does cleavage of the peptide bond by chymotrypsin occur,0,1,chemistry
23,752,where does cleavage of the peptide bond by chymotrypsin occur,0,1,chemistry
23,796,where does cleavage of the peptide bond by chymotrypsin occur,1,0,chemistry
23,828,where does cleavage of the peptide bond by chymotrypsin occur,1,0,chemistry
23,841,where does cleavage of the peptide bond by chymotrypsin occur,1,1,chemistry
23,884,where does cleavage of the peptide bond by chymotrypsin occur,1,1,chemistry
23,927,where does cleavage of the peptide bond by chymotrypsin occur,0,1,chemistry
23,1011,where does cleavage of the peptide bond by chymotrypsin occur,1,1,chemistry
23,188,since 1910 how many members are elected to the house of representatives,1,1,politics
23,492,since 1910 how many members are elected to the house of representatives,0,1,politics
23,61,what was the city of beijing previously known as,1,1,history
23,64,what was the city of beijing previously known as,1,1,history
23,103,what was the city of beijing previously known as,1,1,history
23,238,what was the city of beijing previously known as,1,1,history
23,327,what was the city of beijing previously known as,1,1,history
23,339,what was the city of beijing previously known as,1,1,history
23,382,what was the city of beijing previously known as,0,1,history
23,426,what was the city of beijing previously known as,1,1,history
23,462,what was the city of beijing previously known as,1,1,history
23,466,what was the city of beijing previously known as,1,1,history
23,468,what was the city of beijing previously known as,1,1,history
23,492,what was the city of beijing previously known as,0,1,history
23,512,what was the city of beijing previously known as,1,0,history
23,565,what was the city of beijing previously known as,0,1,history
23,581,what was the city of beijing previously known as,1,1,history
23,593,what was the city of beijing previously known as,1,1,history
23,676,what was the city of beijing previously known as,0,1,history
23,726,what was the city of beijing previously known as,1,1,history
23,730,what was the city of beijing previously known as,1,1,history
23,747,what was the city of beijing previously known as,1,0,history
23,816,what was the city of beijing previously known as,0,1,history
23,818,what was the city of beijing previously known as,1,1,history
23,880,what was the city of beijing previously known as,1,1,history
23,930,what was the city of beijing previously known as,0,1,history
23,960,what was the city of beijing previously known as,1,0,history
23,976,what was the city of beijing previously known as,1,1,history
23,757,toni braxton ft babyface give you my heart,1,0,music
23,128,what are the toll roads called in mexico,1,1,transportation
23,344,who wins the final fight in real steel,0,1,sports
23,396,who wins the final fight in real steel,0,1,sports
23,581,who wins the final fight in real steel,0,1,sports
23,705,who wins the final fight in real steel,0,1,sports
23,771,who wins the final fight in real steel,0,1,sports
23,873,who wins the final fight in real steel,0,1,sports
23,880,who wins the final fight in real steel,1,0,sports
23,18,what is the full form of ib board,1,1,technology
23,22,what is the full form of ib board,0,1,technology
23,33,what is the full form of ib board,0,1,technology
23,39,what is the full form of ib board,1,1,technology
23,50,what is the full form of ib board,0,1,technology
23,51,what is the full form of ib board,0,1,technology
23,53,what is the full form of ib board,1,1,technology
23,60,what is the full form of ib board,1,1,technology
23,77,what is the full form of ib board,1,1,technology
23,179,what is the full form of ib board,0,1,technology
23,289,what is the full form of ib board,1,1,technology
23,333,what is the full form of ib board,1,0,technology
23,343,what is the full form of ib board,1,1,technology
23,344,what is the full form of ib board,0,1,technology
23,351,what is the full form of ib board,0,1,technology
23,407,what is the full form of ib board,1,1,technology
23,431,what is the full form of ib board,1,0,technology
23,464,what is the full form of ib board,1,0,technology
23,483,what is the full form of ib board,1,0,technology
23,499,what is the full form of ib board,1,1,technology
23,528,what is the full form of ib board,1,1,technology
23,529,what is the full form of ib board,0,1,technology
23,552,what is the full form of ib board,0,1,technology
23,581,what is the full form of ib board,1,0,technology
23,592,what is the full form of ib board,0,1,technology
23,597,what is the full form of ib board,0,1,technology
23,609,what is the full form of ib board,1,1,technology
23,610,what is the full form of ib board,0,1,technology
23,618,what is the full form of ib board,1,1,technology
23,622,what is the full form of ib board,1,1,technology
23,667,what is the full form of ib board,1,1,technology
23,678,what is the full form of ib board,1,1,technology
23,730,what is the full form of ib board,1,0,technology
23,761,what is the full form of ib board,0,1,technology
23,824,what is the full form of ib board,1,1,technology
23,829,what is the full form of ib board,0,1,technology
23,864,what is the full form of ib board,1,1,technology
23,906,what is the full form of ib board,1,1,technology
23,926,what is the full form of ib board,1,1,technology
23,951,what is the full form of ib board,1,1,technology
23,978,what is the full form of ib board,0,1,technology
23,979,what is the full form of ib board,0,1,technology
23,136,where is turkey commodity largely produced in our country,1,0,animals
23,172,where is turkey commodity largely produced in our country,0,1,animals
23,276,where is turkey commodity largely produced in our country,0,1,animals
23,338,where is turkey commodity largely produced in our country,0,1,animals
23,346,where is turkey commodity largely produced in our country,1,1,animals
23,478,where is turkey commodity largely produced in our country,1,1,animals
23,518,where is turkey commodity largely produced in our country,0,1,animals
23,551,where is turkey commodity largely produced in our country,0,1,animals
23,600,where is turkey commodity largely produced in our country,1,1,animals
23,604,where is turkey commodity largely produced in our country,1,1,animals
23,750,where is turkey commodity largely produced in our country,1,1,animals
23,807,where is turkey commodity largely produced in our country,0,1,animals
23,873,where is turkey commodity largely produced in our country,1,1,animals
23,964,where is turkey commodity largely produced in our country,1,0,animals
23,975,where is turkey commodity largely produced in our country,1,1,animals
23,993,where is turkey commodity largely produced in our country,1,1,animals
23,4,how many seasons of goliath are there on amazon,0,1,film_tv
23,15,how many seasons of goliath are there on amazon,0,1,film_tv
23,83,how many seasons of goliath are there on amazon,0,1,film_tv
23,99,how many seasons of goliath are there on amazon,1,1,film_tv
23,143,how many seasons of goliath are there on amazon,1,0,film_tv
23,172,how many seasons of goliath are there on amazon,0,1,film_tv
23,202,how many seasons of goliath are there on amazon,1,0,film_tv
23,225,how many seasons of goliath are there on amazon,0,1,film_tv
23,293,how many seasons of goliath are there on amazon,1,1,film_tv
23,326,how many seasons of goliath are there on amazon,0,1,film_tv
23,335,how many seasons of goliath are there on amazon,0,1,film_tv
23,338,how many seasons of goliath are there on amazon,1,1,film_tv
23,347,how many seasons of goliath are there on amazon,1,0,film_tv
23,369,how many seasons of goliath are there on amazon,1,0,film_tv
23,407,how many seasons of goliath are there on amazon,1,1,film_tv
23,420,how many seasons of goliath are there on amazon,1,0,film_tv
23,462,how many seasons of goliath are there on amazon,0,1,film_tv
23,514,how many seasons of goliath are there on amazon,1,1,film_tv
23,517,how many seasons of goliath are there on amazon,0,1,film_tv
23,529,how many seasons of goliath are there on amazon,0,1,film_tv
23,538,how many seasons of goliath are there on amazon,1,0,film_tv
23,565,how many seasons of goliath are there on amazon,0,1,film_tv
23,569,how many seasons of goliath are there on amazon,0,1,film_tv
23,628,how many seasons of goliath are there on amazon,1,1,film_tv
23,658,how many seasons of goliath are there on amazon,0,1,film_tv
23,747,how many seasons of goliath are there on amazon,1,1,film_tv
23,757,how many seasons of goliath are there on amazon,0,1,film_tv
23,771,how many seasons of goliath are there on amazon,1,0,film_tv
23,825,how many seasons of goliath are there on amazon,1,1,film_tv
23,874,how many seasons of goliath are there on amazon,1,1,film_tv
23,879,how many seasons of goliath are there on amazon,1,0,film_tv
23,880,how many seasons of goliath are there on amazon,1,0,film_tv
23,896,how many seasons of goliath are there on amazon,1,1,film_tv
23,930,how many seasons of goliath are there on amazon,1,1,film_tv
23,1008,how many seasons of goliath are there on amazon,1,1,film_tv
23,604,what term is used to describe inflammation of the lung,1,1,education
23,12,what factors contributed to allied success in africa and italy during the second world war,0,1,history
23,13,what factors contributed to allied success in africa and italy during the second world war,1,0,history
23,21,what factors contributed to allied success in africa and italy during the second world war,1,0,history
23,33,what factors contributed to allied success in africa and italy during the second world war,0,1,history
23,41,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,47,what factors contributed to allied success in africa and italy during the second world war,0,1,history
23,50,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,67,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,71,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,75,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,79,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,84,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,85,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,87,what factors contributed to allied success in africa and italy during the second world war,1,0,history
23,95,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,124,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,127,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,128,what factors contributed to allied success in africa and italy during the second world war,0,1,history
23,135,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,138,what factors contributed to allied success in africa and italy during the second world war,0,1,history
23,140,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,144,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,150,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,178,what factors contributed to allied success in africa and italy during the second world war,0,1,history
23,200,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,211,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,217,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,220,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,241,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,250,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,261,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,269,what factors contributed to allied success in africa and italy during the second world war,0,1,history
23,270,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,309,what factors contributed to allied success in africa and italy during the second world war,0,1,history
23,326,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,339,what factors contributed to allied success in africa and italy during the second world war,0,1,history
23,342,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,350,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,352,what factors contributed to allied success in africa and italy during the second world war,0,1,history
23,362,what factors contributed to allied success in africa and italy during the second world war,0,1,history
23,375,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,382,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,387,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,432,what factors contributed to allied success in africa and italy during the second world war,0,1,history
23,436,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,483,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,492,what factors contributed to allied success in africa and italy during the second world war,0,1,history
23,497,what factors contributed to allied success in africa and italy during the second world war,0,1,history
23,503,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,505,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,541,what factors contributed to allied success in africa and italy during the second world war,0,1,history
23,542,what factors contributed to allied success in africa and italy during the second world war,0,1,history
23,553,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,563,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,565,what factors contributed to allied success in africa and italy during the second world war,1,0,history
23,566,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,569,what factors contributed to allied success in africa and italy during the second world war,0,1,history
23,575,what factors contributed to allied success in africa and italy during the second world war,0,1,history
23,576,what factors contributed to allied success in africa and italy during the second world war,1,0,history
23,590,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,600,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,604,what factors contributed to allied success in africa and italy during the second world war,1,0,history
23,611,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,620,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,623,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,633,what factors contributed to allied success in africa and italy during the second world war,1,0,history
23,638,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,643,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,646,what factors contributed to allied success in africa and italy during the second world war,1,0,history
23,658,what factors contributed to allied success in africa and italy during the second world war,0,1,history
23,663,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,694,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,713,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,721,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,742,what factors contributed to allied success in africa and italy during the second world war,0,1,history
23,744,what factors contributed to allied success in africa and italy during the second world war,0,1,history
23,770,what factors contributed to allied success in africa and italy during the second world war,0,1,history
23,775,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,777,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,794,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,808,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,822,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,824,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,829,what factors contributed to allied success in africa and italy during the second world war,0,1,history
23,839,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,854,what factors contributed to allied success in africa and italy during the second world war,0,1,history
23,860,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,873,what factors contributed to allied success in africa and italy during the second world war,0,1,history
23,881,what factors contributed to allied success in africa and italy during the second world war,1,0,history
23,885,what factors contributed to allied success in africa and italy during the second world war,0,1,history
23,898,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,906,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,922,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,953,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,966,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,970,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,983,what factors contributed to allied success in africa and italy during the second world war,1,1,history
23,984,what factors contributed to allied success in africa and italy during the second world war,1,0,history
23,1020,what factors contributed to allied success in africa and italy during the second world war,0,1,history
23,5,converting stereo signal to mono signal is called,1,1,technology
23,15,converting stereo signal to mono signal is called,1,0,technology
23,31,converting stereo signal to mono signal is called,1,1,technology
23,37,converting stereo signal to mono signal is called,0,1,technology
23,60,converting stereo signal to mono signal is called,0,1,technology
23,62,converting stereo signal to mono signal is called,1,1,technology
23,89,converting stereo signal to mono signal is called,1,1,technology
23,95,converting stereo signal to mono signal is called,1,1,technology
23,104,converting stereo signal to mono signal is called,1,1,technology
23,141,converting stereo signal to mono signal is called,1,1,technology
23,171,converting stereo signal to mono signal is called,1,1,technology
23,179,converting stereo signal to mono signal is called,1,1,technology
23,190,converting stereo signal to mono signal is called,1,1,technology
23,224,converting stereo signal to mono signal is called,1,0,technology
23,230,converting stereo signal to mono signal is called,1,0,technology
23,235,converting stereo signal to mono signal is called,1,1,technology
23,272,converting stereo signal to mono signal is called,0,1,technology
23,276,converting stereo signal to mono signal is called,1,1,technology
23,283,converting stereo signal to mono signal is called,1,1,technology
23,295,converting stereo signal to mono signal is called,0,1,technology
23,316,converting stereo signal to mono signal is called,1,0,technology
23,320,converting stereo signal to mono signal is called,1,0,technology
23,323,converting stereo signal to mono signal is called,0,1,technology
23,326,converting stereo signal to mono signal is called,1,0,technology
23,339,converting stereo signal to mono signal is called,1,1,technology
23,350,converting stereo signal to mono signal is called,1,0,technology
23,352,converting stereo signal to mono signal is called,1,1,technology
23,364,converting stereo signal to mono signal is called,1,0,technology
23,369,converting stereo signal to mono signal is called,1,1,technology
23,376,converting stereo signal to mono signal is called,1,1,technology
23,378,converting stereo signal to mono signal is called,0,1,technology
23,400,converting stereo signal to mono signal is called,0,1,technology
23,429,converting stereo signal to mono signal is called,0,1,technology
23,432,converting stereo signal to mono signal is called,1,0,technology
23,434,converting stereo signal to mono signal is called,1,1,technology
23,438,converting stereo signal to mono signal is called,1,1,technology
23,443,converting stereo signal to mono signal is called,1,1,technology
23,446,converting stereo signal to mono signal is called,0,1,technology
23,452,converting stereo signal to mono signal is called,1,1,technology
23,467,converting stereo signal to mono signal is called,1,1,technology
23,492,converting stereo signal to mono signal is called,1,0,technology
23,495,converting stereo signal to mono signal is called,0,1,technology
23,509,converting stereo signal to mono signal is called,1,1,technology
23,529,converting stereo signal to mono signal is called,0,1,technology
23,583,converting stereo signal to mono signal is called,1,0,technology
23,585,converting stereo signal to mono signal is called,1,1,technology
23,590,converting stereo signal to mono signal is called,1,0,technology
23,605,converting stereo signal to mono signal is called,1,1,technology
23,644,converting stereo signal to mono signal is called,0,1,technology
23,645,converting stereo signal to mono signal is called,1,1,technology
23,664,converting stereo signal to mono signal is called,1,0,technology
23,668,converting stereo signal to mono signal is called,1,1,technology
23,679,converting stereo signal to mono signal is called,0,1,technology
23,707,converting stereo signal to mono signal is called,0,1,technology
23,737,converting stereo signal to mono signal is called,1,1,technology
23,741,converting stereo signal to mono signal is called,1,1,technology
23,744,converting stereo signal to mono signal is called,1,1,technology
23,771,converting stereo signal to mono signal is called,0,1,technology
23,776,converting stereo signal to mono signal is called,1,0,technology
23,792,converting stereo signal to mono signal is called,1,1,technology
23,808,converting stereo signal to mono signal is called,1,1,technology
23,810,converting stereo signal to mono signal is called,0,1,technology
23,813,converting stereo signal to mono signal is called,0,1,technology
23,817,converting stereo signal to mono signal is called,1,1,technology
23,888,converting stereo signal to mono signal is called,1,1,technology
23,898,converting stereo signal to mono signal is called,1,1,technology
23,907,converting stereo signal to mono signal is called,1,1,technology
23,919,converting stereo signal to mono signal is called,1,1,technology
23,925,converting stereo signal to mono signal is called,1,1,technology
23,927,converting stereo signal to mono signal is called,1,0,technology
23,975,converting stereo signal to mono signal is called,1,1,technology
23,976,converting stereo signal to mono signal is called,1,1,technology
23,984,converting stereo signal to mono signal is called,1,1,technology
23,996,converting stereo signal to mono signal is called,0,1,technology
23,998,converting stereo signal to mono signal is called,1,1,technology
23,1023,converting stereo signal to mono signal is called,1,1,technology
23,20,coldplay song i will try to fix you,1,1,music
23,22,coldplay song i will try to fix you,1,1,music
23,32,coldplay song i will try to fix you,1,1,music
23,33,coldplay song i will try to fix you,1,0,music
23,43,coldplay song i will try to fix you,1,1,music
23,49,coldplay song i will try to fix you,1,1,music
23,59,coldplay song i will try to fix you,1,1,music
23,78,coldplay song i will try to fix you,0,1,music
23,79,coldplay song i will try to fix you,0,1,music
23,114,coldplay song i will try to fix you,0,1,music
23,136,coldplay song i will try to fix you,0,1,music
23,144,coldplay song i will try to fix you,1,1,music
23,152,coldplay song i will try to fix you,1,1,music
23,153,coldplay song i will try to fix you,1,1,music
23,165,coldplay song i will try to fix you,1,1,music
23,174,coldplay song i will try to fix you,1,1,music
23,177,coldplay song i will try to fix you,1,1,music
23,179,coldplay song i will try to fix you,0,1,music
23,188,coldplay song i will try to fix you,1,1,music
23,191,coldplay song i will try to fix you,0,1,music
23,214,coldplay song i will try to fix you,1,0,music
23,222,coldplay song i will try to fix you,1,1,music
23,225,coldplay song i will try to fix you,0,1,music
23,227,coldplay song i will try to fix you,1,1,music
23,238,coldplay song i will try to fix you,1,0,music
23,243,coldplay song i will try to fix you,1,1,music
23,255,coldplay song i will try to fix you,1,1,music
23,267,coldplay song i will try to fix you,1,1,music
23,307,coldplay song i will try to fix you,0,1,music
23,315,coldplay song i will try to fix you,1,1,music
23,317,coldplay song i will try to fix you,0,1,music
23,362,coldplay song i will try to fix you,0,1,music
23,370,coldplay song i will try to fix you,1,1,music
23,383,coldplay song i will try to fix you,1,1,music
23,423,coldplay song i will try to fix you,1,1,music
23,432,coldplay song i will try to fix you,0,1,music
23,446,coldplay song i will try to fix you,1,1,music
23,476,coldplay song i will try to fix you,1,1,music
23,479,coldplay song i will try to fix you,0,1,music
23,483,coldplay song i will try to fix you,0,1,music
23,492,coldplay song i will try to fix you,0,1,music
23,505,coldplay song i will try to fix you,0,1,music
23,506,coldplay song i will try to fix you,1,0,music
23,522,coldplay song i will try to fix you,1,1,music
23,526,coldplay song i will try to fix you,0,1,music
23,536,coldplay song i will try to fix you,1,1,music
23,544,coldplay song i will try to fix you,1,1,music
23,616,coldplay song i will try to fix you,0,1,music
23,631,coldplay song i will try to fix you,1,0,music
23,637,coldplay song i will try to fix you,1,1,music
23,644,coldplay song i will try to fix you,1,1,music
23,648,coldplay song i will try to fix you,0,1,music
23,652,coldplay song i will try to fix you,0,1,music
23,658,coldplay song i will try to fix you,1,1,music
23,667,coldplay song i will try to fix you,0,1,music
23,670,coldplay song i will try to fix you,0,1,music
23,707,coldplay song i will try to fix you,1,1,music
23,712,coldplay song i will try to fix you,1,0,music
23,719,coldplay song i will try to fix you,1,1,music
23,720,coldplay song i will try to fix you,0,1,music
23,736,coldplay song i will try to fix you,0,1,music
23,767,coldplay song i will try to fix you,1,1,music
23,773,coldplay song i will try to fix you,0,1,music
23,784,coldplay song i will try to fix you,1,1,music
23,786,coldplay song i will try to fix you,1,1,music
23,789,coldplay song i will try to fix you,1,1,music
23,809,coldplay song i will try to fix you,1,0,music
23,827,coldplay song i will try to fix you,0,1,music
23,829,coldplay song i will try to fix you,1,0,music
23,831,coldplay song i will try to fix you,0,1,music
23,834,coldplay song i will try to fix you,0,1,music
23,873,coldplay song i will try to fix you,0,1,music
23,895,coldplay song i will try to fix you,1,1,music
23,905,coldplay song i will try to fix you,0,1,music
23,923,coldplay song i will try to fix you,1,0,music
23,924,coldplay song i will try to fix you,1,0,music
23,927,coldplay song i will try to fix you,1,1,music
23,949,coldplay song i will try to fix you,1,1,music
23,1015,coldplay song i will try to fix you,0,1,music
23,1021,coldplay song i will try to fix you,0,1,music
23,1023,coldplay song i will try to fix you,1,0,music
23,492,where is the food stored in a yam plant,1,1,plants
23,33,when did chicano studies become major studies programs on college campuses,0,1,education
23,39,when did chicano studies become major studies programs on college campuses,0,1,education
23,72,when did chicano studies become major studies programs on college campuses,1,1,education
23,158,when did chicano studies become major studies programs on college campuses,1,1,education
23,258,when did chicano studies become major studies programs on college campuses,1,1,education
23,262,when did chicano studies become major studies programs on college campuses,1,1,education
23,283,when did chicano studies become major studies programs on college campuses,1,1,education
23,323,when did chicano studies become major studies programs on college campuses,1,1,education
23,326,when did chicano studies become major studies programs on college campuses,1,1,education
23,341,when did chicano studies become major studies programs on college campuses,1,1,education
23,407,when did chicano studies become major studies programs on college campuses,1,1,education
23,412,when did chicano studies become major studies programs on college campuses,0,1,education
23,435,when did chicano studies become major studies programs on college campuses,1,1,education
23,463,when did chicano studies become major studies programs on college campuses,1,1,education
23,516,when did chicano studies become major studies programs on college campuses,1,1,education
23,526,when did chicano studies become major studies programs on college campuses,0,1,education
23,538,when did chicano studies become major studies programs on college campuses,0,1,education
23,554,when did chicano studies become major studies programs on college campuses,1,1,education
23,645,when did chicano studies become major studies programs on college campuses,1,0,education
23,668,when did chicano studies become major studies programs on college campuses,1,1,education
23,674,when did chicano studies become major studies programs on college campuses,1,1,education
23,706,when did chicano studies become major studies programs on college campuses,1,1,education
23,711,when did chicano studies become major studies programs on college campuses,1,0,education
23,757,when did chicano studies become major studies programs on college campuses,0,1,education
23,771,when did chicano studies become major studies programs on college campuses,0,1,education
23,781,when did chicano studies become major studies programs on college campuses,1,1,education
23,789,when did chicano studies become major studies programs on college campuses,0,1,education
23,829,when did chicano studies become major studies programs on college campuses,1,1,education
23,892,when did chicano studies become major studies programs on college campuses,1,1,education
23,927,when did chicano studies become major studies programs on college campuses,1,0,education
23,956,when did chicano studies become major studies programs on college campuses,1,1,education
23,973,when did chicano studies become major studies programs on college campuses,0,1,education
23,975,when did chicano studies become major studies programs on college campuses,1,1,education
23,104,where was the one place that could generate all the wealth needed for the industrial revolution,0,1,economics
23,873,where was the one place that could generate all the wealth needed for the industrial revolution,0,1,economics
23,1020,where was the one place that could generate all the wealth needed for the industrial revolution,1,0,economics
23,126,how long did it take voyager to reach pluto,1,0,technology
23,193,how long did it take voyager to reach pluto,0,1,technology
23,757,how long did it take voyager to reach pluto,1,1,technology
23,944,how long did it take voyager to reach pluto,0,1,technology
23,7,why did ric flair go back to wcw,1,1,history
23,41,why did ric flair go back to wcw,1,1,history
23,160,why did ric flair go back to wcw,1,0,history
23,172,why did ric flair go back to wcw,1,0,history
23,177,why did ric flair go back to wcw,1,1,history
23,230,why did ric flair go back to wcw,1,0,history
23,280,why did ric flair go back to wcw,1,0,history
23,396,why did ric flair go back to wcw,0,1,history
23,399,why did ric flair go back to wcw,1,1,history
23,439,why did ric flair go back to wcw,1,0,history
23,497,why did ric flair go back to wcw,1,1,history
23,505,why did ric flair go back to wcw,0,1,history
23,512,why did ric flair go back to wcw,1,1,history
23,529,why did ric flair go back to wcw,0,1,history
23,611,why did ric flair go back to wcw,1,1,history
23,622,why did ric flair go back to wcw,0,1,history
23,631,why did ric flair go back to wcw,1,0,history
23,740,why did ric flair go back to wcw,0,1,history
23,755,why did ric flair go back to wcw,1,1,history
23,815,why did ric flair go back to wcw,1,0,history
23,841,why did ric flair go back to wcw,0,1,history
23,916,why did ric flair go back to wcw,1,0,history
23,975,why did ric flair go back to wcw,0,1,history
23,14,when does isle of dogs come out in us,0,1,animals
23,16,when does isle of dogs come out in us,1,1,animals
23,30,when does isle of dogs come out in us,1,0,animals
23,72,when does isle of dogs come out in us,1,1,animals
23,80,when does isle of dogs come out in us,1,1,animals
23,90,when does isle of dogs come out in us,0,1,animals
23,91,when does isle of dogs come out in us,1,1,animals
23,109,when does isle of dogs come out in us,1,1,animals
23,114,when does isle of dogs come out in us,0,1,animals
23,136,when does isle of dogs come out in us,0,1,animals
23,145,when does isle of dogs come out in us,1,1,animals
23,154,when does isle of dogs come out in us,1,1,animals
23,161,when does isle of dogs come out in us,1,1,animals
23,168,when does isle of dogs come out in us,1,1,animals
23,186,when does isle of dogs come out in us,0,1,animals
23,203,when does isle of dogs come out in us,0,1,animals
23,211,when does isle of dogs come out in us,1,1,animals
23,230,when does isle of dogs come out in us,1,0,animals
23,241,when does isle of dogs come out in us,1,0,animals
23,265,when does isle of dogs come out in us,0,1,animals
23,273,when does isle of dogs come out in us,1,1,animals
23,280,when does isle of dogs come out in us,1,1,animals
23,281,when does isle of dogs come out in us,1,1,animals
23,301,when does isle of dogs come out in us,1,1,animals
23,325,when does isle of dogs come out in us,0,1,animals
23,326,when does isle of dogs come out in us,0,1,animals
23,328,when does isle of dogs come out in us,1,1,animals
23,333,when does isle of dogs come out in us,1,1,animals
23,339,when does isle of dogs come out in us,1,0,animals
23,356,when does isle of dogs come out in us,1,1,animals
23,378,when does isle of dogs come out in us,1,1,animals
23,388,when does isle of dogs come out in us,1,1,animals
23,435,when does isle of dogs come out in us,0,1,animals
23,465,when does isle of dogs come out in us,1,1,animals
23,492,when does isle of dogs come out in us,0,1,animals
23,497,when does isle of dogs come out in us,1,1,animals
23,516,when does isle of dogs come out in us,0,1,animals
23,529,when does isle of dogs come out in us,1,0,animals
23,539,when does isle of dogs come out in us,1,1,animals
23,569,when does isle of dogs come out in us,1,1,animals
23,581,when does isle of dogs come out in us,1,0,animals
23,589,when does isle of dogs come out in us,1,0,animals
23,609,when does isle of dogs come out in us,1,1,animals
23,623,when does isle of dogs come out in us,1,1,animals
23,652,when does isle of dogs come out in us,0,1,animals
23,664,when does isle of dogs come out in us,0,1,animals
23,736,when does isle of dogs come out in us,1,1,animals
23,745,when does isle of dogs come out in us,1,1,animals
23,748,when does isle of dogs come out in us,1,1,animals
23,750,when does isle of dogs come out in us,1,0,animals
